edad_cliente,departamento_correspondencia,cr_hipotecario,dafuturo,cdt,fond,ingreso_2,act_laboral_general,acierta_plus,categoria_gasto,categoria_ahorro,categoria_credito,madurez_financiera,open_rate,quanto,con_gusto_agrupado,con_digital_d
22,,0,0,0,0,\N,,726,\N,\N,\N,0,,1426,sin_informacion,No_digital
24,ATLANTICO,0,0,0,0,1193212,AMA DE CASA,664,Aumento,Minimo Ahorro,Pago normal,1,0.29,2353,,Digital
30,"BOGOTA, D.C.",0,0,0,0,\N,,1,\N,\N,\N,0,,1181,sin_informacion,No_digital
30,ATLANTICO,0,1,0,0,5233012,EMPLEADO,775,Bajo,Ahorro,Pago normal,1,0.22,9185,Farmacia,No_digital
24,,0,0,0,0,\N,,686,\N,\N,\N,0,,1453,sin_informacion,No_digital
21,,0,0,0,0,\N,,396,\N,\N,\N,0,,1353,sin_informacion,No_digital
27,CUNDINAMARCA,0,0,0,0,\N,,0,\N,\N,\N,0,0.02,1335,sin_informacion,No_digital
23,CUNDINAMARCA,0,0,0,0,\N,,741,\N,\N,\N,0,0.19,1353,sin_informacion,No_digital
25,VALLE DEL CAUCA,0,0,0,0,\N,,783,\N,\N,\N,1,0.0,2434,sin_informacion,No_digital
23,ANTIOQUIA,0,0,0,0,908526,EMPLEADO,\N,\N,\N,\N,0,,\N,sin_informacion,No_digital
25,ATLANTICO,0,0,0,0,\N,,432,\N,\N,\N,0,,1344,sin_informacion,No_digital
24,BOLIVAR,0,0,0,0,2390680,EMPLEADO,672,\N,\N,\N,1,0.0,2998,sin_informacion,Digital
29,SANTANDER,0,0,0,0,\N,,1,\N,\N,\N,0,,1771,sin_informacion,No_digital
29,ANTIOQUIA,0,0,0,0,\N,,377,\N,\N,\N,0,0.71,1744,sin_informacion,No_digital
22,"BOGOTA, D.C.",0,0,0,0,\N,,746,\N,\N,\N,0,,1626,sin_informacion,No_digital
29,,0,0,0,0,\N,,788,\N,\N,\N,1,,1362,sin_informacion,No_digital
27,TOLIMA,0,0,0,0,1388233,INDEPENDIENTE,322,\N,\N,\N,1,0.09,2116,sin_informacion,Digital
29,TOLIMA,0,0,0,0,\N,,728,\N,\N,\N,0,,1362,sin_informacion,No_digital
27,"BOGOTA, D.C.",0,0,0,0,\N,,747,\N,\N,\N,1,1.0,1717,sin_informacion,No_digital
22,VALLE DEL CAUCA,0,0,0,0,1746490,INDEPENDIENTE,0,\N,\N,\N,0,0.04,1271,sin_informacion,Digital
24,,0,0,0,0,\N,,242,\N,\N,\N,0,,1299,sin_informacion,No_digital
30,CUNDINAMARCA,0,0,0,0,1216012,EMPLEADO,714,Aumento,Minimo Ahorro,,1,0.12,1735,,No_digital
27,ANTIOQUIA,0,0,0,0,\N,,393,\N,\N,\N,0,0.12,1862,sin_informacion,No_digital
24,"BOGOTA, D.C.",0,0,0,0,1332074,,660,,,Pago afectado,0,,1217,sin_informacion,No_digital
25,CUNDINAMARCA,0,0,0,0,2741012,EMPLEADO,802,Bajo,Minimo Ahorro,Pago afectado,1,,3043,,No_digital
22,META,0,0,0,0,1069033,EMPLEADO,617,\N,\N,\N,1,0.06,1390,sin_informacion,Digital
30,META,0,0,0,0,\N,,790,\N,\N,\N,0,,1635,sin_informacion,No_digital
22,CALDAS,0,0,0,0,\N,,758,\N,\N,\N,0,0.81,1262,sin_informacion,No_digital
25,,0,0,0,0,\N,,575,\N,\N,\N,0,,1390,sin_informacion,No_digital
22,ANTIOQUIA,0,0,0,0,1032012,EMPLEADO,675,Bajo,Minimo Ahorro,,0,,1326,sin_informacion,No_digital
25,VALLE DEL CAUCA,0,0,0,0,1021012,EMPLEADO,0,\N,\N,\N,0,,1244,sin_informacion,No_digital
21,CUNDINAMARCA,0,0,0,0,\N,,0,\N,\N,\N,0,,1226,sin_informacion,No_digital
24,ANTIOQUIA,0,0,0,0,\N,,592,\N,\N,\N,0,,1262,sin_informacion,No_digital
22,,0,0,0,0,\N,,0,\N,\N,\N,0,,1299,sin_informacion,No_digital
24,ATLANTICO,0,0,0,0,\N,,659,\N,\N,\N,0,0.0,1326,sin_informacion,No_digital
22,"BOGOTA, D.C.",0,0,0,0,\N,,729,\N,\N,\N,0,,1535,sin_informacion,No_digital
22,VALLE DEL CAUCA,0,0,0,0,\N,,740,\N,\N,\N,1,,1571,sin_informacion,No_digital
29,"BOGOTA, D.C.",1,0,0,0,908526,EMPLEADO,600,,,Paga mas,1,,1826,sin_informacion,No_digital
26,CORDOBA,0,0,0,0,\N,,635,\N,\N,\N,0,,1062,sin_informacion,No_digital
25,ATLANTICO,0,0,0,0,1118012,EMPLEADO,173,Bajo,Minimo Ahorro,,0,,1826,sin_informacion,No_digital
30,BOLIVAR,0,0,0,0,\N,,401,\N,\N,\N,0,,1953,sin_informacion,No_digital
24,,0,0,0,0,\N,,1,\N,\N,\N,0,,1162,sin_informacion,No_digital
25,CUNDINAMARCA,0,0,0,0,1188213,INDEPENDIENTE,399,Bajo,Minimo Ahorro,,1,0.02,1335,sin_informacion,No_digital
30,RISARALDA,0,0,0,0,\N,,0,\N,\N,\N,0,,1053,sin_informacion,No_digital
18,,0,0,0,0,\N,,\N,\N,\N,\N,0,,\N,sin_informacion,No_digital
18,,0,0,0,0,\N,,0,\N,\N,\N,0,,1299,sin_informacion,No_digital
29,"BOGOTA, D.C.",0,0,0,0,1231012,EMPLEADO,335,Aumento,Minimo Ahorro,,0,,1680,sin_informacion,No_digital
28,CUNDINAMARCA,0,0,0,0,4747212,EMPLEADO,690,Mantiene,Minimo Ahorro,Pago normal,1,0.65,1635,Restaurante,Digital
29,RISARALDA,0,0,0,0,\N,,1,\N,\N,\N,0,,1181,sin_informacion,No_digital
29,META,0,0,0,0,1119012,EMPLEADO,694,,Sin Ahorro,Pago afectado,1,,1380,sin_informacion,No_digital
23,"BOGOTA, D.C.",0,0,0,0,\N,,383,\N,\N,\N,0,0.0,1953,sin_informacion,No_digital
20,,0,0,0,0,\N,,7,\N,\N,\N,0,,1226,sin_informacion,No_digital
29,ANTIOQUIA,0,0,0,0,\N,,240,\N,\N,\N,0,,1253,sin_informacion,No_digital
26,NARINO,0,0,0,0,1035012,EMPLEADO,697,Bajo,Sin Ahorro,,1,0.02,1380,sin_informacion,No_digital
25,"BOGOTA, D.C.",0,0,0,0,\N,,344,\N,\N,\N,0,,1471,sin_informacion,No_digital
30,PUTUMAYO,0,0,0,0,\N,,1,\N,\N,\N,0,,1208,sin_informacion,No_digital
26,SUCRE,0,0,0,0,\N,,1,\N,\N,\N,0,,1780,sin_informacion,No_digital
29,VALLE DEL CAUCA,0,0,0,0,1990249,ESTUDIANTE,401,Bajo,Minimo Ahorro,Pago normal,1,0.0,1844,sin_informacion,Digital
24,CUNDINAMARCA,0,0,0,0,1756112,EMPLEADO,418,Bajo,Minimo Ahorro,Pago normal,1,0.07,1390,sin_informacion,No_digital
25,"BOGOTA, D.C.",0,0,0,0,\N,,0,\N,\N,\N,0,0.17,1244,sin_informacion,No_digital
29,NORTE DE SANTANDER,0,0,0,0,2487851,EMPLEADO,244,\N,\N,\N,1,0.88,2743,sin_informacion,No_digital
23,VALLE,0,0,0,0,1710623,INDEPENDIENTE,309,\N,\N,\N,0,0.12,2007,sin_informacion,Digital
29,CUNDINAMARCA,0,0,0,0,\N,,711,\N,\N,\N,0,,2389,sin_informacion,No_digital
26,CUNDINAMARCA,0,0,0,0,1290012,EMPLEADO,\N,\N,\N,\N,0,,\N,Supermercado,No_digital
28,ATLANTICO,0,0,0,0,1714882,INDEPENDIENTE,1,\N,\N,\N,0,,1199,sin_informacion,Digital
29,,0,0,0,0,\N,,0,\N,\N,\N,0,,1244,sin_informacion,No_digital
24,VALLE DEL CAUCA,0,0,0,0,5395931,INDEPENDIENTE,4,\N,\N,\N,0,0.0,0,sin_informacion,Digital
19,,0,0,0,0,\N,,551,\N,\N,\N,0,,1508,sin_informacion,No_digital
28,CALDAS,0,0,0,0,\N,,1,\N,\N,\N,0,,1853,sin_informacion,No_digital
21,"BOGOTA, D.C.",0,0,0,0,914012,EMPLEADO,686,\N,\N,\N,1,0.62,1281,sin_informacion,Digital
20,CUNDINAMARCA,0,0,0,0,984012,EMPLEADO,1,Bajo,Minimo Ahorro,,0,0.01,1353,,Digital
25,META,0,0,0,0,1034012,EMPLEADO,411,\N,\N,\N,0,0.02,1144,,
30,CUNDINAMARCA,0,0,0,0,2755012,EMPLEADO,771,Bajo,Minimo Ahorro,Pago normal,1,0.03,7259,Compras,Digital
26,,0,0,0,0,\N,,0,\N,\N,\N,0,,0,sin_informacion,No_digital
21,"BOGOTA, D.C.",0,0,0,0,1510020,EMPLEADO,732,\N,\N,\N,1,0.5,1371,sin_informacion,Digital
29,CUNDINAMARCA,0,0,0,0,1681012,EMPLEADO,753,\N,\N,\N,1,0.0,1953,sin_informacion,Digital
23,ATLANTICO,0,0,0,0,1746490,INDEPENDIENTE,0,\N,\N,\N,0,,1244,sin_informacion,Digital
19,,0,0,0,0,\N,,7,\N,\N,\N,0,,1226,sin_informacion,No_digital
30,QUINDIO,0,0,0,0,1021012,EMPLEADO,0,\N,\N,\N,0,,1244,sin_informacion,No_digital
24,CORDOBA,0,0,0,0,1384012,INDEPENDIENTE,729,\N,\N,\N,1,0.0,2280,,Digital
28,NORTE DE SANTANDER,0,0,0,0,1071012,EMPLEADO,150,\N,\N,\N,0,,1499,sin_informacion,No_digital
24,"BOGOTA, D.C.",0,0,0,0,1033012,EMPLEADO,0,Bajo,Minimo Ahorro,,0,0.0,1090,sin_informacion,No_digital
24,"BOGOTA, D.C.",0,0,0,0,\N,,622,\N,\N,\N,0,,1417,sin_informacion,No_digital
18,BOLIVAR,0,0,0,0,908526,,\N,\N,\N,\N,0,,\N,sin_informacion,No_digital
22,CAQUETA,0,0,0,0,1034012,EMPLEADO,763,,Minimo Ahorro,Pago normal,1,,1326,sin_informacion,No_digital
25,SUCRE,0,0,0,0,\N,,657,\N,\N,\N,0,,1308,sin_informacion,No_digital
27,CUNDINAMARCA,0,0,0,0,2600011,EMPLEADO,774,Mantiene,Minimo Ahorro,Pago normal,1,0.95,3979,Supermercado,No_digital
28,CUNDINAMARCA,0,0,0,0,1146212,EMPLEADO,824,\N,\N,\N,1,0.03,2016,,Digital
26,"BOGOTA, D.C.",0,0,0,0,\N,,739,\N,\N,\N,0,,1499,sin_informacion,No_digital
26,META,0,0,0,0,\N,,723,\N,\N,\N,0,,1317,sin_informacion,No_digital
30,MAGDALENA,0,0,0,0,\N,,548,\N,\N,\N,0,,1353,sin_informacion,No_digital
29,BOLIVAR,0,0,0,0,\N,,392,\N,\N,\N,0,,1299,sin_informacion,No_digital
21,BOYACA,0,0,0,0,\N,,751,\N,\N,\N,0,,1508,sin_informacion,No_digital
28,CAUCA,0,0,0,0,1693012,EMPLEADO,\N,\N,\N,\N,0,,\N,sin_informacion,No_digital
24,,0,0,0,0,\N,,641,\N,\N,\N,0,,1390,sin_informacion,No_digital
27,,0,0,0,0,\N,,747,\N,\N,\N,0,,1798,sin_informacion,No_digital
26,CUNDINAMARCA,0,0,0,0,\N,,0,\N,\N,\N,0,,1208,sin_informacion,No_digital
23,VALLE DEL CAUCA,0,0,0,0,1020012,EMPLEADO,0,\N,\N,\N,0,0.07,1053,sin_informacion,No_digital
26,CUNDINAMARCA,0,0,0,0,1905012,EMPLEADO,717,Aumento,Minimo Ahorro,,1,0.26,1599,,Digital
27,"BOGOTA, D.C.",0,0,0,0,\N,,336,\N,\N,\N,0,,2371,sin_informacion,No_digital
30,,0,0,0,0,\N,,681,\N,\N,\N,0,,1435,sin_informacion,No_digital
23,CAQUETA,0,0,0,0,\N,,739,\N,\N,\N,0,,1589,sin_informacion,No_digital
28,QUINDIO,0,0,0,0,2586012,EMPLEADO,420,Aumento,Minimo Ahorro,,0,0.18,1971,,No_digital
22,ANTIOQUIA,0,0,0,0,1379297,EMPLEADO,1,\N,\N,\N,0,0.0,1744,sin_informacion,Digital
28,"BOGOTA, D.C.",0,0,0,0,1638012,EMPLEADO,\N,\N,\N,\N,0,,\N,sin_informacion,No_digital
29,ANTIOQUIA,0,0,0,0,1333731,EMPLEADO,763,\N,\N,\N,1,0.0,1462,sin_informacion,No_digital
30,"BOGOTA, D.C.",0,0,0,0,1444212,EMPLEADO,378,Bajo,Sin Ahorro,,0,0.18,2253,sin_informacion,Digital
25,CUNDINAMARCA,0,1,0,0,2000212,EMPLEADO,681,\N,\N,\N,1,0.24,1571,Supermercado,Digital
27,,0,0,0,0,\N,,842,\N,\N,\N,1,,3724,sin_informacion,No_digital
20,,0,0,0,0,\N,,434,\N,\N,\N,0,,1281,sin_informacion,No_digital
24,,0,0,0,0,\N,,511,\N,\N,\N,0,,1353,sin_informacion,No_digital
27,,0,0,0,0,\N,,387,\N,\N,\N,0,,1181,sin_informacion,No_digital
26,,0,0,0,0,\N,,683,\N,\N,\N,0,,1508,sin_informacion,No_digital
29,CUNDINAMARCA,0,0,0,0,3351033,EMPLEADO,380,\N,\N,\N,0,0.02,972,,No_digital
23,HUILA,0,0,0,0,\N,,1,\N,\N,\N,0,,1271,sin_informacion,No_digital
24,ATLANTICO,0,0,0,0,\N,,330,\N,\N,\N,0,0.0,990,sin_informacion,No_digital
21,HUILA,0,0,0,0,1016012,EMPLEADO,781,\N,\N,\N,0,0.29,1326,sin_informacion,No_digital
23,NARINO,0,0,0,0,1035012,INDEPENDIENTE,678,\N,\N,\N,0,0.0,1326,sin_informacion,No_digital
25,,0,0,0,0,\N,,716,\N,\N,\N,1,,2244,sin_informacion,No_digital
30,META,0,0,0,0,1157012,EMPLEADO,397,Bajo,Sin Ahorro,,0,0.63,1499,sin_informacion,No_digital
24,ANTIOQUIA,0,0,0,0,1029212,EMPLEADO,353,,Minimo Ahorro,,0,0.03,1262,sin_informacion,No_digital
27,"BOGOTA, D.C.",0,0,0,0,\N,,1,\N,\N,\N,0,,1399,sin_informacion,No_digital
24,,0,0,0,0,\N,,654,\N,\N,\N,0,,1326,sin_informacion,No_digital
29,"BOGOTA, D.C.",0,0,0,0,\N,,833,\N,\N,\N,0,,2671,sin_informacion,No_digital
28,VALLE DEL CAUCA,0,0,0,0,1660012,EMPLEADO,\N,\N,\N,\N,0,,\N,sin_informacion,No_digital
28,"BOGOTA, D.C.",0,0,0,0,\N,,745,\N,\N,\N,0,0.0,1471,sin_informacion,No_digital
23,ATLANTICO,0,0,0,1,2862358,EMPLEADO,724,,,,1,0.04,2979,sin_informacion,Digital
22,,0,0,0,0,\N,,0,\N,\N,\N,0,,1244,sin_informacion,No_digital
27,,0,0,0,0,\N,,316,\N,\N,\N,1,,1462,sin_informacion,No_digital
27,"BOGOTA, D.C.",0,0,0,0,1020012,EMPLEADO,634,\N,\N,\N,1,0.0,1589,sin_informacion,No_digital
29,ANTIOQUIA,0,0,0,0,\N,,736,\N,\N,\N,0,,1417,sin_informacion,No_digital
26,"BOGOTA, D.C.",0,0,0,0,1082012,EMPLEADO,416,\N,\N,\N,0,0.45,1526,sin_informacion,No_digital
24,ATLANTICO,0,0,0,0,\N,,1,\N,\N,\N,0,,1798,sin_informacion,No_digital
30,RISARALDA,0,0,0,0,1573232,EMPLEADO,323,Aumento,Minimo Ahorro,,0,,2716,sin_informacion,Digital
22,,0,0,0,0,\N,,1,\N,\N,\N,0,,1090,sin_informacion,No_digital
23,ATLANTICO,0,0,0,0,1015283,INDEPENDIENTE,704,\N,\N,\N,1,0.67,1826,sin_informacion,Digital
27,,0,0,0,0,\N,,745,\N,\N,\N,0,,1326,sin_informacion,No_digital
22,,0,0,0,0,\N,,0,\N,\N,\N,0,,0,sin_informacion,No_digital
22,BOYACA,0,0,0,0,1043012,EMPLEADO,770,,Sin Ahorro,,1,0.07,1353,sin_informacion,No_digital
26,"BOGOTA, D.C.",0,0,0,0,1320212,EMPLEADO,609,\N,\N,\N,1,0.29,2171,Supermercado,No_digital
26,CUNDINAMARCA,0,0,0,0,1718012,EMPLEADO,770,\N,\N,\N,1,0.0,1444,sin_informacion,No_digital
30,,0,0,0,0,\N,,1,\N,\N,\N,0,,1680,sin_informacion,No_digital
26,,0,0,0,0,\N,,1,\N,\N,\N,0,,1544,sin_informacion,No_digital
21,ATLANTICO,0,0,0,0,1176012,EMPLEADO,422,Bajo,Sin Ahorro,,1,0.01,2162,sin_informacion,No_digital
25,RISARALDA,0,0,0,0,2027012,INDEPENDIENTE,7,Mantiene,Ahorro,,0,,1417,,No_digital
22,,0,0,0,0,\N,,411,\N,\N,\N,0,,1208,sin_informacion,No_digital
27,,0,0,0,0,\N,,380,\N,\N,\N,0,,1526,sin_informacion,No_digital
18,ANTIOQUIA,0,0,0,0,1764621,EMPLEADO,0,\N,\N,\N,0,0.4,1299,sin_informacion,No_digital
25,ANTIOQUIA,0,0,0,0,\N,,1,\N,\N,\N,0,,1162,sin_informacion,No_digital
23,NORTE DE SANTANDER,0,0,0,0,1279012,EMPLEADO,601,Bajo,,Pago normal,0,,1762,Viajes,No_digital
28,BOYACA,0,0,0,0,5084786,INDEPENDIENTE,461,\N,\N,\N,1,,2580,sin_informacion,Digital
19,,0,0,0,0,\N,,0,\N,\N,\N,0,,1244,sin_informacion,No_digital
27,,0,0,0,0,\N,,1,\N,\N,\N,0,,1199,sin_informacion,No_digital
26,VALLE DEL CAUCA,0,0,0,0,1071012,EMPLEADO,774,Bajo,Minimo Ahorro,,1,0.0,1508,sin_informacion,No_digital
28,META,0,0,0,0,1084012,ESTUDIANTE,0,\N,\N,\N,0,0.0,1244,sin_informacion,No_digital
29,CUNDINAMARCA,0,0,0,0,1721235,EMPLEADO,644,\N,\N,\N,1,0.07,2044,sin_informacion,Digital
30,SANTANDER,0,0,0,0,\N,,840,\N,\N,\N,0,,1853,sin_informacion,No_digital
26,"BOGOTA, D.C.",0,0,0,0,\N,,770,Bajo,Sin Ahorro,Pago afectado,0,,2107,Compras,No_digital
22,CUNDINAMARCA,0,0,0,0,2422012,EMPLEADO,739,Bajo,Minimo Ahorro,,0,0.01,1390,Supermercado,Digital
29,CUNDINAMARCA,0,0,0,0,1248032,INDEPENDIENTE,841,Bajo,Minimo Ahorro,Pago normal,1,0.01,4733,sin_informacion,No_digital
20,,0,0,0,0,\N,,0,\N,\N,\N,0,,0,sin_informacion,No_digital
22,NARINO,0,0,0,0,\N,,738,\N,\N,\N,0,0.0,1362,sin_informacion,No_digital
30,ATLANTICO,0,0,0,0,1279212,AMA DE CASA,406,Bajo,Minimo Ahorro,,0,,1380,Supermercado,Digital
27,,0,0,0,0,\N,,513,\N,\N,\N,0,,1326,sin_informacion,No_digital
23,"BOGOTA, D.C.",0,0,0,0,1657012,ESTUDIANTE,831,Aumento,Minimo Ahorro,,1,0.0,2761,sin_informacion,No_digital
30,,0,0,0,0,\N,,646,\N,\N,\N,0,,1862,sin_informacion,No_digital
29,,0,0,0,0,\N,,652,\N,\N,\N,1,,2307,sin_informacion,No_digital
25,,0,0,0,0,\N,,774,\N,\N,\N,1,,4142,sin_informacion,No_digital
24,,0,0,0,0,\N,,391,\N,\N,\N,0,,1408,sin_informacion,No_digital
24,ATLANTICO,0,0,0,0,1495393,EMPLEADO,1,\N,\N,\N,0,,1653,sin_informacion,Digital
26,"BOGOTA, D.C.",0,0,0,0,1589357,EMPLEADO,313,\N,\N,\N,0,,1535,sin_informacion,No_digital
20,,0,0,0,0,\N,,1,\N,\N,\N,0,,1344,sin_informacion,No_digital
21,,0,0,0,0,\N,,749,\N,\N,\N,1,,2098,sin_informacion,No_digital
28,ANTIOQUIA,0,0,0,0,\N,,762,\N,\N,\N,0,0.0,2870,sin_informacion,No_digital
24,META,0,0,0,0,1033012,EMPLEADO,731,\N,\N,\N,0,,1281,sin_informacion,No_digital
26,"BOGOTA, D.C.",0,0,0,0,\N,,795,\N,\N,\N,0,0.7,1599,sin_informacion,No_digital
18,,0,0,0,0,\N,,0,\N,\N,\N,0,,0,sin_informacion,No_digital
21,BOLIVAR,0,0,0,0,1427012,EMPLEADO,762,Bajo,,Pago afectado,0,,1262,sin_informacion,No_digital
28,RISARALDA,0,0,0,0,1687012,EMPLEADO,\N,\N,\N,\N,0,,\N,sin_informacion,No_digital
29,"BOGOTA, D.C.",0,0,0,0,\N,,347,\N,\N,\N,0,0.14,1780,sin_informacion,No_digital
19,VALLE DEL CAUCA,0,0,0,0,\N,,0,\N,\N,\N,0,,1271,sin_informacion,No_digital
25,"BOGOTA, D.C.",0,0,0,0,\N,,150,\N,\N,\N,1,0.0,2016,sin_informacion,No_digital
26,CALDAS,0,0,0,0,962012,EMPLEADO,384,\N,\N,\N,0,0.0,1553,,Digital
29,,0,0,0,0,\N,,1,\N,\N,\N,0,,1689,sin_informacion,No_digital
25,,0,0,0,0,\N,,1,\N,\N,\N,0,,1789,sin_informacion,No_digital
28,CESAR,0,0,0,0,1022012,EMPLEADO,0,\N,\N,\N,0,,1244,sin_informacion,No_digital
30,"BOGOTA, D.C.",0,0,0,0,\N,,387,\N,\N,\N,0,,1717,sin_informacion,No_digital
18,"BOGOTA, D.C.",0,0,0,0,908526,EMPLEADO,\N,Aumento,Minimo Ahorro,,0,,\N,sin_informacion,No_digital
22,,0,0,0,0,\N,,275,\N,\N,\N,0,,1326,sin_informacion,No_digital
29,,0,0,0,0,\N,,150,\N,\N,\N,0,,1499,sin_informacion,No_digital
26,ANTIOQUIA,0,0,0,0,\N,,671,\N,\N,\N,0,,1344,sin_informacion,No_digital
22,,0,0,0,0,\N,,0,\N,\N,\N,0,,1244,sin_informacion,No_digital
26,CUNDINAMARCA,0,0,0,0,2989212,EMPLEADO,324,Bajo,Minimo Ahorro,Pago afectado,1,,1644,,Digital
29,,0,0,0,0,\N,,722,\N,\N,\N,0,,1371,sin_informacion,No_digital
28,ANTIOQUIA,0,0,0,0,1333276,EMPLEADO,748,\N,\N,\N,1,,1562,sin_informacion,No_digital
25,,0,0,0,0,\N,,0,\N,\N,\N,0,,0,sin_informacion,No_digital
27,NORTE DE SANTANDER,0,0,0,0,1472012,EMPLEADO,659,Bajo,,Pago normal,1,0.03,1571,Supermercado,No_digital
25,SANTANDER,0,0,0,0,1338657,EMPLEADO,413,\N,\N,\N,0,0.0,1362,sin_informacion,Digital
23,"BOGOTA, D.C.",0,0,0,0,1170012,EMPLEADO,378,\N,\N,\N,0,0.1,1889,sin_informacion,No_digital
26,RISARALDA,0,0,0,0,1373412,EMPLEADO,740,,Sin Ahorro,,1,0.0,1926,sin_informacion,Digital
27,,0,0,0,0,\N,,0,\N,\N,\N,0,,1344,sin_informacion,No_digital
23,SANTANDER,0,0,0,0,908526,EMPLEADO,752,,,Pago normal,1,0.83,2634,sin_informacion,No_digital
27,,0,0,0,0,\N,,643,\N,\N,\N,0,,1362,sin_informacion,No_digital
20,MAGDALENA,0,0,0,0,1017012,AMA DE CASA,485,\N,\N,\N,0,0.0,1399,sin_informacion,Digital
27,RISARALDA,0,0,0,0,1312012,EMPLEADO,778,Bajo,,Pago normal,1,0.06,1898,sin_informacion,No_digital
22,CUNDINAMARCA,0,0,0,0,1020012,EMPLEADO,0,\N,\N,\N,0,,1053,sin_informacion,No_digital
25,,0,0,0,0,\N,,0,\N,\N,\N,0,,1053,sin_informacion,No_digital
27,,0,0,0,0,\N,,690,\N,\N,\N,1,,2443,sin_informacion,No_digital
29,,0,0,0,0,\N,,677,\N,\N,\N,1,,2771,sin_informacion,No_digital
25,"BOGOTA, D.C.",0,0,0,0,\N,,7,\N,\N,\N,0,,1244,sin_informacion,No_digital
30,ATLANTICO,0,0,0,0,\N,,303,\N,\N,\N,0,,1399,sin_informacion,No_digital
25,CUNDINAMARCA,0,0,0,0,\N,,422,\N,\N,\N,0,0.0,990,sin_informacion,No_digital
20,META,0,0,0,0,1067012,ESTUDIANTE,723,Bajo,Minimo Ahorro,,1,0.0,1489,sin_informacion,Digital
19,,0,0,0,0,\N,,0,\N,\N,\N,0,,0,sin_informacion,No_digital
21,VALLE,0,0,0,0,1136012,ESTUDIANTE,0,Bajo,Ahorro,,0,0.01,1271,sin_informacion,Digital
30,TOLIMA,0,0,0,0,1461027,INDEPENDIENTE,390,\N,\N,\N,0,,1926,sin_informacion,Digital
29,,0,0,0,0,\N,,0,\N,\N,\N,0,,1271,sin_informacion,No_digital
26,,0,0,0,0,\N,,1,\N,\N,\N,0,,1789,sin_informacion,No_digital
26,RISARALDA,0,0,0,0,\N,,258,\N,\N,\N,1,0.0,2144,sin_informacion,No_digital
28,RISARALDA,0,0,0,0,\N,,358,\N,\N,\N,0,,1417,sin_informacion,No_digital
23,"BOGOTA, D.C.",0,0,0,0,\N,,776,\N,\N,\N,0,0.08,1608,sin_informacion,No_digital
23,,0,0,0,0,\N,,0,\N,\N,\N,0,,1181,sin_informacion,No_digital
26,"BOGOTA, D.C.",0,0,0,0,\N,,268,\N,\N,\N,0,0.02,2016,sin_informacion,No_digital
27,"BOGOTA, D.C.",0,0,0,0,1020012,EMPLEADO,0,\N,\N,\N,0,0.19,1235,sin_informacion,No_digital
23,ANTIOQUIA,0,0,0,0,1738254,EMPLEADO,645,\N,\N,\N,1,0.0,1326,sin_informacion,Digital
25,,0,0,0,0,\N,,1,\N,\N,\N,0,,1162,sin_informacion,No_digital
27,"BOGOTA, D.C.",0,0,0,0,1330846,EMPLEADO,388,\N,\N,\N,1,0.0,1308,sin_informacion,Digital
27,CUNDINAMARCA,0,0,0,0,\N,,668,\N,\N,\N,0,,1971,sin_informacion,No_digital
25,HUILA,0,0,0,0,\N,,773,\N,\N,\N,0,0.0,1335,sin_informacion,No_digital
21,,0,0,0,0,\N,,0,\N,\N,\N,0,,1271,sin_informacion,No_digital
28,"BOGOTA, D.C.",0,0,0,0,1152212,EMPLEADO,255,\N,\N,\N,0,0.0,1508,sin_informacion,No_digital
29,CUNDINAMARCA,0,0,0,0,1258212,EMPLEADO,421,Aumento,Minimo Ahorro,,0,0.05,1317,,No_digital
21,,0,0,0,0,\N,,0,\N,\N,\N,0,0.09,1271,sin_informacion,No_digital
24,"BOGOTA, D.C.",0,0,0,0,\N,,332,\N,\N,\N,0,,1299,sin_informacion,No_digital
20,ANTIOQUIA,0,0,0,0,5000000,EMPLEADO,\N,\N,\N,\N,0,,\N,sin_informacion,Digital
23,,0,0,0,0,\N,,436,\N,\N,\N,0,,2198,sin_informacion,No_digital
30,LA GUAJIRA,0,0,0,0,1169033,INDEPENDIENTE,0,\N,\N,\N,0,0.09,1244,sin_informacion,No_digital
27,,0,0,0,0,\N,,638,\N,\N,\N,1,,2180,sin_informacion,No_digital
18,,0,0,0,0,\N,,\N,\N,\N,\N,0,,\N,sin_informacion,No_digital
22,"BOGOTA, D.C.",0,0,0,0,\N,,434,\N,\N,\N,0,,1317,sin_informacion,No_digital
20,"BOGOTA, D.C.",0,0,0,0,\N,,0,\N,\N,\N,0,,1108,sin_informacion,No_digital
20,,0,0,0,0,\N,,0,\N,\N,\N,0,,1244,sin_informacion,No_digital
27,,0,0,0,0,\N,,0,\N,\N,\N,0,,0,sin_informacion,No_digital
18,ANTIOQUIA,0,0,0,0,908526,,\N,\N,\N,\N,0,,\N,sin_informacion,No_digital
28,META,0,0,0,0,\N,,718,\N,\N,\N,0,0.04,1653,sin_informacion,No_digital
23,SANTANDER,0,0,0,0,\N,,1,\N,\N,\N,0,0.0,1435,sin_informacion,No_digital
20,ANTIOQUIA,0,0,0,0,1641012,EMPLEADO,0,Bajo,Minimo Ahorro,,0,0.11,1299,sin_informacion,No_digital
22,,0,0,0,0,\N,,667,\N,\N,\N,0,,1226,sin_informacion,No_digital
24,"BOGOTA, D.C.",0,0,0,0,1131212,EMPLEADO,306,\N,\N,\N,0,0.12,1271,sin_informacion,Digital
29,,0,0,0,0,\N,,708,\N,\N,\N,0,,2389,sin_informacion,No_digital
